,numOfRefs,numOfCorrectlyPredicted,numOfPredicted,precision,recall,f1,test_case,similarity,similarity_threshold,similarity_cutoff,matching_pairing
138,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8800000000000003,0.36787944117144233,many-to-many
603,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.53,0.2744002430037027,one-to-one
604,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.54,0.2744002430037027,one-to-one
605,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.55,0.2744002430037027,one-to-one
606,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.56,0.2744002430037027,one-to-one
607,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5700000000000001,0.2744002430037027,one-to-one
608,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5800000000000001,0.2744002430037027,one-to-one
609,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5900000000000001,0.2744002430037027,one-to-one
610,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6000000000000001,0.2744002430037027,one-to-one
611,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6100000000000001,0.2744002430037027,one-to-one
612,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6200000000000001,0.2744002430037027,one-to-one
613,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6300000000000001,0.2744002430037027,one-to-one
139,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8900000000000003,0.36787944117144233,many-to-many
137,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8700000000000003,0.36787944117144233,many-to-many
110,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6000000000000001,0.36787944117144233,many-to-many
123,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7300000000000002,0.36787944117144233,many-to-many
112,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6200000000000001,0.36787944117144233,many-to-many
113,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6300000000000001,0.36787944117144233,many-to-many
114,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6400000000000001,0.36787944117144233,many-to-many
115,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6500000000000001,0.36787944117144233,many-to-many
116,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6600000000000001,0.36787944117144233,many-to-many
117,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6700000000000002,0.36787944117144233,many-to-many
118,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6800000000000002,0.36787944117144233,many-to-many
119,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6900000000000002,0.36787944117144233,many-to-many
120,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7000000000000002,0.36787944117144233,many-to-many
121,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7100000000000002,0.36787944117144233,many-to-many
122,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7200000000000002,0.36787944117144233,many-to-many
124,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7400000000000002,0.36787944117144233,many-to-many
136,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8600000000000003,0.36787944117144233,many-to-many
125,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7500000000000002,0.36787944117144233,many-to-many
126,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7600000000000002,0.36787944117144233,many-to-many
127,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7700000000000002,0.36787944117144233,many-to-many
128,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7800000000000002,0.36787944117144233,many-to-many
129,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7900000000000003,0.36787944117144233,many-to-many
130,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8000000000000003,0.36787944117144233,many-to-many
131,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8100000000000003,0.36787944117144233,many-to-many
132,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8200000000000003,0.36787944117144233,many-to-many
133,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8300000000000003,0.36787944117144233,many-to-many
134,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8400000000000003,0.36787944117144233,many-to-many
135,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8500000000000003,0.36787944117144233,many-to-many
614,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6400000000000001,0.2744002430037027,one-to-one
615,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6500000000000001,0.2744002430037027,one-to-one
616,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6600000000000001,0.2744002430037027,one-to-one
710,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6000000000000001,0.2744002430037027,many-to-many
672,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7200000000000002,0.2744002430037027,one-to-many
700,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5,0.2744002430037027,many-to-many
701,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.51,0.2744002430037027,many-to-many
702,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.52,0.2744002430037027,many-to-many
703,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.53,0.2744002430037027,many-to-many
704,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.54,0.2744002430037027,many-to-many
705,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.55,0.2744002430037027,many-to-many
706,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.56,0.2744002430037027,many-to-many
707,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5700000000000001,0.2744002430037027,many-to-many
708,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5800000000000001,0.2744002430037027,many-to-many
709,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5900000000000001,0.2744002430037027,many-to-many
711,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6100000000000001,0.2744002430037027,many-to-many
617,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6700000000000002,0.2744002430037027,one-to-one
712,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6200000000000001,0.2744002430037027,many-to-many
713,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6300000000000001,0.2744002430037027,many-to-many
714,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6400000000000001,0.2744002430037027,many-to-many
715,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6500000000000001,0.2744002430037027,many-to-many
716,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6600000000000001,0.2744002430037027,many-to-many
717,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6700000000000002,0.2744002430037027,many-to-many
718,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6800000000000002,0.2744002430037027,many-to-many
719,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6900000000000002,0.2744002430037027,many-to-many
720,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7000000000000002,0.2744002430037027,many-to-many
721,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7100000000000002,0.2744002430037027,many-to-many
722,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7200000000000002,0.2744002430037027,many-to-many
671,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7100000000000002,0.2744002430037027,one-to-many
670,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7000000000000002,0.2744002430037027,one-to-many
669,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6900000000000002,0.2744002430037027,one-to-many
668,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6800000000000002,0.2744002430037027,one-to-many
618,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6800000000000002,0.2744002430037027,one-to-one
619,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6900000000000002,0.2744002430037027,one-to-one
620,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7000000000000002,0.2744002430037027,one-to-one
621,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7100000000000002,0.2744002430037027,one-to-one
622,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.7200000000000002,0.2744002430037027,one-to-one
650,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5,0.2744002430037027,one-to-many
651,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.51,0.2744002430037027,one-to-many
652,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.52,0.2744002430037027,one-to-many
653,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.53,0.2744002430037027,one-to-many
654,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.54,0.2744002430037027,one-to-many
655,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.55,0.2744002430037027,one-to-many
656,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.56,0.2744002430037027,one-to-many
657,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5700000000000001,0.2744002430037027,one-to-many
658,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5800000000000001,0.2744002430037027,one-to-many
659,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5900000000000001,0.2744002430037027,one-to-many
660,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6000000000000001,0.2744002430037027,one-to-many
661,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6100000000000001,0.2744002430037027,one-to-many
662,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6200000000000001,0.2744002430037027,one-to-many
663,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6300000000000001,0.2744002430037027,one-to-many
664,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6400000000000001,0.2744002430037027,one-to-many
665,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6500000000000001,0.2744002430037027,one-to-many
666,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6600000000000001,0.2744002430037027,one-to-many
667,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.6700000000000002,0.2744002430037027,one-to-many
111,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6100000000000001,0.36787944117144233,many-to-many
600,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_context_similarity,0.5,0.2744002430037027,one-to-one
109,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5900000000000001,0.36787944117144233,many-to-many
44,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9400000000000004,0.36787944117144233,one-to-one
50,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5,0.36787944117144233,one-to-many
49,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9900000000000004,0.36787944117144233,one-to-one
48,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9800000000000004,0.36787944117144233,one-to-one
47,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9700000000000004,0.36787944117144233,one-to-one
46,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9600000000000004,0.36787944117144233,one-to-one
45,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9500000000000004,0.36787944117144233,one-to-one
43,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9300000000000004,0.36787944117144233,one-to-one
52,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.52,0.36787944117144233,one-to-many
108,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5800000000000001,0.36787944117144233,many-to-many
41,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9100000000000004,0.36787944117144233,one-to-one
40,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9000000000000004,0.36787944117144233,one-to-one
39,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8900000000000003,0.36787944117144233,one-to-one
38,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8800000000000003,0.36787944117144233,one-to-one
37,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8700000000000003,0.36787944117144233,one-to-one
51,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.51,0.36787944117144233,one-to-many
53,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.53,0.36787944117144233,one-to-many
70,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7000000000000002,0.36787944117144233,one-to-many
62,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6200000000000001,0.36787944117144233,one-to-many
68,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6800000000000002,0.36787944117144233,one-to-many
67,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6700000000000002,0.36787944117144233,one-to-many
66,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6600000000000001,0.36787944117144233,one-to-many
65,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6500000000000001,0.36787944117144233,one-to-many
64,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6400000000000001,0.36787944117144233,one-to-many
63,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6300000000000001,0.36787944117144233,one-to-many
61,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6100000000000001,0.36787944117144233,one-to-many
54,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.54,0.36787944117144233,one-to-many
60,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6000000000000001,0.36787944117144233,one-to-many
59,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5900000000000001,0.36787944117144233,one-to-many
58,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5800000000000001,0.36787944117144233,one-to-many
57,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5700000000000001,0.36787944117144233,one-to-many
56,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.56,0.36787944117144233,one-to-many
55,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.55,0.36787944117144233,one-to-many
36,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8600000000000003,0.36787944117144233,one-to-one
35,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8500000000000003,0.36787944117144233,one-to-one
34,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8400000000000003,0.36787944117144233,one-to-one
9,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5900000000000001,0.36787944117144233,one-to-one
15,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6500000000000001,0.36787944117144233,one-to-one
14,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6400000000000001,0.36787944117144233,one-to-one
13,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6300000000000001,0.36787944117144233,one-to-one
12,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6200000000000001,0.36787944117144233,one-to-one
11,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6100000000000001,0.36787944117144233,one-to-one
10,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6000000000000001,0.36787944117144233,one-to-one
8,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5800000000000001,0.36787944117144233,one-to-one
33,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8300000000000003,0.36787944117144233,one-to-one
7,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.5700000000000001,0.36787944117144233,one-to-one
6,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.56,0.36787944117144233,one-to-one
5,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.55,0.36787944117144233,one-to-one
4,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.54,0.36787944117144233,one-to-one
3,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.53,0.36787944117144233,one-to-one
2,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.52,0.36787944117144233,one-to-one
16,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6600000000000001,0.36787944117144233,one-to-one
17,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6700000000000002,0.36787944117144233,one-to-one
18,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6800000000000002,0.36787944117144233,one-to-one
19,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6900000000000002,0.36787944117144233,one-to-one
20,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7000000000000002,0.36787944117144233,one-to-one
21,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7100000000000002,0.36787944117144233,one-to-one
22,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7200000000000002,0.36787944117144233,one-to-one
23,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7300000000000002,0.36787944117144233,one-to-one
24,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7400000000000002,0.36787944117144233,one-to-one
25,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7500000000000002,0.36787944117144233,one-to-one
26,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7600000000000002,0.36787944117144233,one-to-one
27,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7700000000000002,0.36787944117144233,one-to-one
28,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7800000000000002,0.36787944117144233,one-to-one
29,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.7900000000000003,0.36787944117144233,one-to-one
30,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8000000000000003,0.36787944117144233,one-to-one
31,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8100000000000003,0.36787944117144233,one-to-one
32,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8200000000000003,0.36787944117144233,one-to-one
69,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.6900000000000002,0.36787944117144233,one-to-many
42,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9200000000000004,0.36787944117144233,one-to-one
103,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.53,0.36787944117144233,many-to-many
81,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8100000000000003,0.36787944117144233,one-to-many
83,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8300000000000003,0.36787944117144233,one-to-many
84,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8400000000000003,0.36787944117144233,one-to-many
85,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8500000000000003,0.36787944117144233,one-to-many
86,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8600000000000003,0.36787944117144233,one-to-many
87,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8700000000000003,0.36787944117144233,one-to-many
88,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8800000000000003,0.36787944117144233,one-to-many
89,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.8900000000000003,0.36787944117144233,one-to-many
90,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9000000000000004,0.36787944117144233,one-to-many
91,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9100000000000004,0.36787944117144233,one-to-many
92,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9200000000000004,0.36787944117144233,one-to-many
93,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9300000000000004,0.36787944117144233,one-to-many
94,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9400000000000004,0.36787944117144233,one-to-many
95,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9500000000000004,0.36787944117144233,one-to-many
96,15,12,13,0.9230769230769231,0.8,0.8571428571428572,iasted-sigkdd,string_similarity,0.9600000000000004,0.36787944117144233,one-to-many
